,index,studyName,eventNum,cast,bottle,datetime,stationID,gridLine,gridStation,lat,lon,percentIrradiance,depth,PO4,SiO4,NO2,NO3,NH4,Nitrite,notes,year,month,second
6190,13871,LMG08-01,538.0,54.0,2.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,,3610.1,2.2,149.0,0.1,29.9,,30.0,,2008,1,0
6191,13872,LMG08-01,538.0,54.0,4.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,,2000.0,2.2,121.0,0.1,29.5,,29.6,,2008,1,0
6192,13873,LMG08-01,538.0,54.0,6.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,,989.0,2.1,94.9,0.4,24.8,,25.2,,2008,1,0
6193,13874,LMG08-01,538.0,54.0,8.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,,594.5,2.1,84.8,0.3,26.0,,26.3,,2008,1,0
6194,13875,LMG08-01,538.0,54.0,10.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,,297.8,2.3,79.1,0.3,27.6,,27.9,,2008,1,0
6195,13876,LMG08-01,538.0,54.0,12.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,0.5,91.8,2.1,53.5,0.5,23.7,,24.2,,2008,1,0
6196,13877,LMG08-01,538.0,54.0,14.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,1.0,81.6,2.0,54.9,0.4,24.6,,25.0,,2008,1,0
6197,13878,LMG08-01,538.0,54.0,16.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,5.0,47.2,1.8,38.4,0.5,21.4,,21.9,,2008,1,0
6198,13879,LMG08-01,538.0,54.0,18.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,10.0,33.6,1.6,38.3,0.5,19.7,,20.2,,2008,1,0
6199,13880,LMG08-01,538.0,54.0,20.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,25.0,16.6,1.6,35.5,0.5,19.4,,19.9,,2008,1,0
6200,13881,LMG08-01,538.0,54.0,22.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,50.0,5.4,1.6,34.2,0.5,20.3,,20.8,,2008,1,0
6201,13882,LMG08-01,538.0,54.0,24.0,2008-01-22 17:16:00,220.220,199.937,219.96,-66.3056,-73.32358,100.0,3.0,1.5,34.9,0.5,19.2,,19.7,,2008,1,0
6202,13883,LMG08-01,542.0,55.0,2.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,,3649.6,2.2,132.0,0.3,26.5,,26.8,,2008,1,0
6203,13884,LMG08-01,542.0,55.0,4.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,,1969.2,2.1,111.0,0.3,25.9,,26.3,,2008,1,0
6204,13885,LMG08-01,542.0,55.0,6.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,,990.3,2.1,95.0,0.4,25.2,,25.5,,2008,1,0
6205,13886,LMG08-01,542.0,55.0,8.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,,247.9,2.3,75.6,0.3,27.7,,28.1,,2008,1,0
6206,13887,LMG08-01,542.0,55.0,10.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,,125.6,2.2,64.6,0.5,27.1,,27.6,,2008,1,0
6207,13888,LMG08-01,542.0,55.0,12.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,0.5,83.8,2.0,57.6,0.5,23.8,,24.3,,2008,1,0
6208,13889,LMG08-01,542.0,55.0,14.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,1.0,76.4,1.9,55.3,0.4,23.2,,23.6,,2008,1,0
6209,13890,LMG08-01,542.0,55.0,16.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,5.0,45.9,1.7,40.9,0.4,21.5,,21.9,,2008,1,0
6210,13891,LMG08-01,542.0,55.0,18.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,10.0,29.2,1.6,38.8,0.5,20.1,,20.7,,2008,1,0
6211,13892,LMG08-01,542.0,55.0,20.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,25.0,11.9,1.6,39.0,0.6,20.2,,20.8,,2008,1,0
6212,13893,LMG08-01,542.0,55.0,22.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,50.0,4.6,1.6,37.8,0.5,20.4,,20.8,,2008,1,0
6213,13894,LMG08-01,542.0,55.0,24.0,2008-01-22 22:15:00,200.200,199.97,200.046,-66.44421,-73.0329,100.0,-0.4,1.6,39.4,0.5,20.5,,21.0,,2008,1,0
6214,13895,LMG08-01,556.0,57.0,2.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,,3495.9,2.1,135.0,0.4,27.7,,28.1,,2008,1,0
6215,13896,LMG08-01,556.0,57.0,4.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,,1972.0,2.0,110.0,0.4,25.3,,25.7,,2008,1,0
6216,13897,LMG08-01,556.0,57.0,6.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,,988.0,2.1,97.2,0.3,27.8,,28.1,,2008,1,0
6217,13898,LMG08-01,556.0,57.0,8.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,,494.9,2.1,82.7,0.3,26.3,,26.6,,2008,1,0
6218,13899,LMG08-01,556.0,57.0,10.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,,247.6,2.2,76.9,0.3,28.4,,28.6,,2008,1,0
6219,13900,LMG08-01,556.0,57.0,12.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,0.5,93.1,2.1,56.1,0.6,26.1,,26.7,,2008,1,0
6220,13901,LMG08-01,556.0,57.0,14.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,1.0,76.8,2.0,42.9,0.4,23.3,,23.7,questionable silicate data,2008,1,0
6221,13902,LMG08-01,556.0,57.0,16.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,5.0,47.8,2.0,55.4,0.3,21.1,,21.4,,2008,1,0
6222,13903,LMG08-01,556.0,57.0,18.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,10.0,31.1,1.7,39.5,0.3,18.3,,18.6,,2008,1,0
6223,13904,LMG08-01,556.0,57.0,20.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,25.0,13.4,1.7,40.9,0.4,18.0,,18.4,,2008,1,0
6224,13905,LMG08-01,556.0,57.0,22.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,50.0,4.6,1.7,40.7,0.3,18.0,,18.4,,2008,1,0
6225,13906,LMG08-01,556.0,57.0,24.0,2008-01-23 10:13:00,200.180,199.927,180.121,-66.57947,-72.73904,100.0,1.7,1.7,41.1,0.4,18.0,,18.3,,2008,1,0
6226,13907,LMG08-01,565.0,58.0,2.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,,3221.8,2.3,136.0,0.1,24.0,,24.2,,2008,1,0
6227,13908,LMG08-01,565.0,58.0,4.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,,1972.1,2.2,116.0,0.1,23.7,,23.8,,2008,1,0
6228,13909,LMG08-01,565.0,58.0,6.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,,988.3,2.2,96.0,0.1,23.4,,23.5,,2008,1,0
6229,13910,LMG08-01,565.0,58.0,8.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,,495.1,2.2,87.0,0.2,23.7,,23.9,,2008,1,0
6230,13911,LMG08-01,565.0,58.0,10.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,,198.9,2.4,78.3,0.1,25.2,,25.3,,2008,1,0
6231,13912,LMG08-01,565.0,58.0,12.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,0.5,92.6,2.3,64.1,0.4,23.9,,24.3,,2008,1,0
6232,13913,LMG08-01,565.0,58.0,14.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,1.0,61.9,1.9,50.8,0.3,21.1,,21.4,,2008,1,0
6233,13914,LMG08-01,565.0,58.0,16.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,5.0,48.2,1.9,43.8,0.3,19.8,,20.1,,2008,1,0
6234,13915,LMG08-01,565.0,58.0,18.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,10.0,33.1,1.7,41.4,0.3,18.6,,18.9,,2008,1,0
6235,13916,LMG08-01,565.0,58.0,20.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,25.0,15.3,1.7,44.8,0.3,18.4,,18.8,,2008,1,0
6236,13917,LMG08-01,565.0,58.0,22.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,50.0,4.9,1.7,44.5,0.3,18.4,,18.7,,2008,1,0
6237,13918,LMG08-01,565.0,58.0,24.0,2008-01-23 16:40:00,200.160,200.106,159.926,-66.7142,-72.44197,100.0,1.7,1.7,45.1,0.3,18.4,,18.7,,2008,1,0
6238,13919,LMG08-01,576.0,59.0,2.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,,406.7,2.3,97.5,0.2,23.9,,24.1,,2008,1,0
6239,13920,LMG08-01,576.0,59.0,4.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,,297.5,2.3,95.2,0.2,24.2,,24.4,,2008,1,0
6240,13921,LMG08-01,576.0,59.0,6.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,,198.8,2.4,93.0,0.1,24.7,,24.9,,2008,1,0
6241,13922,LMG08-01,576.0,59.0,8.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,,149.6,2.3,89.7,0.3,24.4,,24.6,,2008,1,0
6242,13923,LMG08-01,576.0,59.0,10.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,,99.6,2.1,73.4,0.4,22.1,,22.5,,2008,1,0
6243,13924,LMG08-01,576.0,59.0,12.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,0.5,80.0,1.8,65.3,0.3,18.7,,19.0,,2008,1,0
6244,13925,LMG08-01,576.0,59.0,14.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,1.0,67.3,1.8,67.3,0.3,17.7,,18.0,,2008,1,0
6245,13926,LMG08-01,576.0,59.0,16.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,5.0,35.7,1.6,58.1,0.4,16.8,,17.1,,2008,1,0
6246,13927,LMG08-01,576.0,59.0,18.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,10.0,26.7,1.7,59.5,0.3,17.3,,17.7,,2008,1,0
6247,13928,LMG08-01,576.0,59.0,20.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,25.0,11.6,1.7,60.3,0.4,17.3,,17.7,,2008,1,0
6248,13929,LMG08-01,576.0,59.0,22.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,50.0,3.4,1.6,59.7,0.4,16.0,,16.3,,2008,1,0
6249,13930,LMG08-01,576.0,59.0,24.0,2008-01-23 23:54:00,200.140,199.937,139.956,-66.84841,-72.14165,100.0,0.6,1.6,60.3,0.3,17.1,,17.4,,2008,1,0
6250,13931,LMG08-01,590.0,60.0,2.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,,419.2,2.3,110.0,0.2,23.9,,24.1,,2008,1,0
6251,13932,LMG08-01,590.0,60.0,4.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,,296.5,2.4,102.0,0.2,24.2,,24.4,,2008,1,0
6252,13933,LMG08-01,590.0,60.0,6.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,,198.7,2.4,95.6,0.2,24.5,,24.7,,2008,1,0
6253,13934,LMG08-01,590.0,60.0,8.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,,149.6,2.4,85.4,0.2,24.8,,25.0,,2008,1,0
6254,13935,LMG08-01,590.0,60.0,10.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,,80.6,2.1,72.9,0.5,21.5,,22.0,,2008,1,0
6255,13936,LMG08-01,590.0,60.0,12.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,0.5,55.5,1.8,64.0,0.4,18.4,,18.8,,2008,1,0
6256,13937,LMG08-01,590.0,60.0,14.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,1.0,39.1,1.7,63.3,0.4,17.2,,17.5,,2008,1,0
6257,13938,LMG08-01,590.0,60.0,16.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,5.0,25.3,1.6,63.1,0.3,16.7,,17.0,,2008,1,0
6258,13939,LMG08-01,590.0,60.0,18.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,10.0,19.3,1.6,64.6,0.4,16.6,,17.0,,2008,1,0
6259,13940,LMG08-01,590.0,60.0,20.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,25.0,6.6,1.6,64.6,0.3,16.5,,16.9,,2008,1,0
6260,13941,LMG08-01,590.0,60.0,22.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,50.0,6.1,1.6,66.2,0.4,16.6,,17.0,,2008,1,0
6261,13942,LMG08-01,590.0,60.0,24.0,2008-01-24 10:08:00,200.120,200.115,120.196,-66.98207,-71.83802,100.0,2.1,1.6,65.8,0.3,16.6,,16.9,,2008,1,0
6262,13943,LMG08-01,596.0,61.0,2.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,,417.7,2.4,111.0,0.2,24.2,,24.4,,2008,1,0
6263,13944,LMG08-01,596.0,61.0,4.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,,297.3,2.4,100.0,0.2,24.4,,24.6,,2008,1,0
6264,13945,LMG08-01,596.0,61.0,6.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,,149.5,2.4,93.5,0.2,25.0,,25.3,,2008,1,0
6265,13946,LMG08-01,596.0,61.0,8.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,,72.3,2.1,70.7,0.4,21.4,,21.9,,2008,1,0
6266,13947,LMG08-01,596.0,61.0,11.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,0.5,54.3,1.8,63.0,0.3,18.5,,18.8,,2008,1,0
6267,13948,LMG08-01,596.0,61.0,12.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,1.0,45.7,1.8,64.3,0.3,18.3,,18.6,,2008,1,0
6268,13949,LMG08-01,596.0,61.0,14.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,5.0,28.7,1.7,61.2,0.3,17.7,,18.1,,2008,1,0
6269,13950,LMG08-01,596.0,61.0,16.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,10.0,21.6,1.7,60.9,0.4,17.7,,18.1,,2008,1,0
6270,13951,LMG08-01,596.0,61.0,19.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,25.0,11.5,1.6,61.0,0.3,17.5,,17.8,,2008,1,0
6271,13952,LMG08-01,596.0,61.0,22.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,50.0,3.4,1.6,61.4,0.3,17.4,,17.7,,2008,1,0
6272,13953,LMG08-01,596.0,61.0,24.0,2008-01-24 12:40:00,200.100,199.943,100.067,-67.11518000000001,-71.53105,100.0,-1.4,1.6,62.4,0.3,17.5,,17.8,,2008,1,0
6273,13954,LMG08-01,612.0,62.0,2.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,165.1,2.0,75.4,0.4,20.1,,20.5,,2008,1,0
6274,13955,LMG08-01,612.0,62.0,4.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,124.6,1.4,66.3,0.4,13.6,,14.0,,2008,1,0
6275,13956,LMG08-01,612.0,62.0,6.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,92.7,1.4,70.1,0.4,13.5,,13.8,,2008,1,0
6276,13957,LMG08-01,612.0,62.0,8.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,78.9,1.4,71.0,0.4,13.3,,13.7,,2008,1,0
6277,13958,LMG08-01,612.0,62.0,10.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,69.1,1.4,63.7,0.5,13.5,,14.0,questionable silicate data,2008,1,0
6278,13959,LMG08-01,612.0,62.0,12.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,59.4,1.4,70.1,0.5,13.5,,14.0,,2008,1,0
6279,13960,LMG08-01,612.0,62.0,14.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,48.6,1.4,70.6,0.5,13.1,,13.5,,2008,1,0
6280,13961,LMG08-01,612.0,62.0,16.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,39.3,1.4,70.9,0.4,12.6,,13.1,,2008,1,0
6281,13962,LMG08-01,612.0,62.0,18.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,29.7,1.4,71.3,0.5,12.5,,13.0,,2008,1,0
6282,13963,LMG08-01,612.0,62.0,20.0,2008-01-25 13:17:00,notFound,230.118,-35.857,-67.815,-68.841,,19.7,1.3,71.7,0.4,12.4,,12.8,,2008,1,0
6283,13964,LMG08-01,615.0,63.0,2.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,,668.1,2.3,108.2,0.2,23.5,,23.7,,2008,1,0
6284,13965,LMG08-01,615.0,63.0,3.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,,397.3,2.3,104.0,0.2,23.8,,24.0,,2008,1,0
6285,13966,LMG08-01,615.0,63.0,4.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,,197.4,2.3,91.9,0.2,24.3,,24.4,,2008,1,0
6286,13967,LMG08-01,615.0,63.0,6.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,,79.2,2.2,50.4,1.1,21.2,,22.3,questionable silicate and nitrite data,2008,1,0
6287,13968,LMG08-01,615.0,63.0,10.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,0.5,59.7,1.9,66.3,0.5,19.6,,20.0,,2008,1,0
6288,13969,LMG08-01,615.0,63.0,12.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,1.0,48.4,1.7,62.8,0.4,17.7,,18.1,,2008,1,0
6289,13970,LMG08-01,615.0,63.0,14.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,5.0,29.7,1.7,62.0,0.3,16.9,,17.3,,2008,1,0
6290,13971,LMG08-01,615.0,63.0,16.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,10.0,20.2,1.6,65.0,0.2,16.4,,16.7,,2008,1,0
6291,13972,LMG08-01,615.0,63.0,19.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,25.0,7.9,1.6,65.9,0.2,16.5,,16.7,,2008,1,0
6292,13973,LMG08-01,615.0,63.0,22.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,50.0,5.0,1.6,65.3,0.2,16.6,,16.9,,2008,1,0
6293,13974,LMG08-01,615.0,63.0,24.0,2008-01-25 20:17:00,200.000,200.083,0.061,-67.77199,-69.94445,100.0,3.9,1.6,60.7,0.2,16.7,,16.9,,2008,1,0
6294,13975,LMG08-01,619.0,64.0,2.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,,532.5,2.2,107.0,0.0,23.2,,23.2,,2008,1,0
6295,13976,LMG08-01,619.0,64.0,4.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,,445.4,2.3,109.0,0.1,23.8,,23.8,,2008,1,0
6296,13977,LMG08-01,619.0,64.0,6.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,,348.8,2.3,105.0,0.1,24.1,,24.2,,2008,1,0
6297,13978,LMG08-01,619.0,64.0,8.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,,247.9,2.3,94.3,0.1,24.4,,24.5,,2008,1,0
6298,13979,LMG08-01,619.0,64.0,10.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,,78.8,2.0,74.6,0.3,21.1,,21.4,,2008,1,0
6299,13980,LMG08-01,619.0,64.0,12.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,0.5,56.0,1.8,61.3,0.2,17.8,,18.0,,2008,1,0
6300,13981,LMG08-01,619.0,64.0,14.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,1.0,44.7,1.6,63.6,0.2,16.5,,16.7,,2008,1,0
6301,13982,LMG08-01,619.0,64.0,16.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,5.0,24.9,1.6,64.2,0.2,16.2,,16.4,,2008,1,0
6302,13983,LMG08-01,619.0,64.0,18.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,10.0,16.3,1.6,56.6,0.1,16.4,,16.6,,2008,1,0
6303,13984,LMG08-01,619.0,64.0,20.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,25.0,7.9,1.6,62.9,0.1,16.3,,16.4,,2008,1,0
6304,13985,LMG08-01,619.0,64.0,22.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,50.0,3.4,1.6,63.9,0.2,16.4,,16.6,,2008,1,0
6305,13986,LMG08-01,619.0,64.0,24.0,2008-01-25 23:01:00,200.200,199.944,20.015,-67.64183,-70.26883000000001,100.0,3.7,1.6,62.2,0.2,16.4,,16.6,,2008,1,0
6306,13987,LMG08-01,631.0,67.0,2.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,,446.3,2.3,86.5,0.0,24.0,,24.0,,2008,1,0
6307,13988,LMG08-01,631.0,67.0,4.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,,297.5,2.3,103.0,0.1,24.0,,24.1,,2008,1,0
6308,13989,LMG08-01,631.0,67.0,6.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,,198.6,2.2,89.6,0.1,23.2,,23.3,,2008,1,0
6309,13990,LMG08-01,631.0,67.0,8.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,,110.9,2.0,67.7,0.4,20.9,,21.3,,2008,1,0
6310,13991,LMG08-01,631.0,67.0,10.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,,50.4,1.6,65.9,0.2,15.5,,15.7,,2008,1,0
6311,13992,LMG08-01,631.0,67.0,12.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,0.5,36.4,1.4,61.5,0.3,14.3,,14.6,,2008,1,0
6312,13993,LMG08-01,631.0,67.0,14.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,1.0,33.0,1.4,60.8,0.2,14.3,,14.5,,2008,1,0
6313,13994,LMG08-01,631.0,67.0,16.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,5.0,19.4,1.4,66.4,0.2,14.3,,14.5,,2008,1,0
6314,13995,LMG08-01,631.0,67.0,18.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,10.0,14.8,1.4,58.8,0.3,14.3,,14.6,,2008,1,0
6315,13996,LMG08-01,631.0,67.0,20.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,25.0,7.4,1.4,66.3,0.2,14.2,,14.4,,2008,1,0
6316,13997,LMG08-01,631.0,67.0,22.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,50.0,4.0,1.4,66.6,0.3,14.3,,14.6,,2008,1,0
6317,13998,LMG08-01,631.0,67.0,24.0,2008-01-27 15:57:00,notFound,199.989,-39.938,-68.03,-69.286,100.0,3.0,1.4,67.8,0.3,14.3,,14.6,,2008,1,0
6318,13999,LMG08-01,638.0,68.0,2.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,,153.3,2.1,82.2,0.2,22.1,,22.3,,2008,1,0
6319,14000,LMG08-01,638.0,68.0,4.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,,124.7,2.0,75.8,0.2,21.1,,21.3,,2008,1,0
6320,14001,LMG08-01,638.0,68.0,6.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,,98.7,2.0,71.9,0.2,20.1,,20.3,,2008,1,0
6321,14002,LMG08-01,638.0,68.0,8.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,,80.0,1.9,69.7,0.2,18.7,,18.9,,2008,1,0
6322,14003,LMG08-01,638.0,68.0,10.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,,60.1,1.7,68.3,0.3,16.7,,16.9,,2008,1,0
6323,14004,LMG08-01,638.0,68.0,12.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,0.5,42.2,1.5,65.3,0.2,15.8,,16.0,,2008,1,0
6324,14005,LMG08-01,638.0,68.0,14.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,1.0,35.6,1.5,62.5,0.3,15.7,,16.0,,2008,1,0
6325,14006,LMG08-01,638.0,68.0,16.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,5.0,21.1,1.5,65.9,0.2,15.4,,15.6,,2008,1,0
6326,14007,LMG08-01,638.0,68.0,18.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,10.0,14.7,1.5,67.3,0.2,15.3,,15.5,,2008,1,0
6327,14008,LMG08-01,638.0,68.0,20.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,25.0,8.0,1.5,66.6,0.2,15.4,,15.6,,2008,1,0
6328,14009,LMG08-01,638.0,68.0,22.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,50.0,4.3,1.4,64.4,0.2,14.5,,14.7,,2008,1,0
6329,14010,LMG08-01,638.0,68.0,24.0,2008-01-27 20:43:00,notFound,199.939,-20.029,-67.902,-69.617,100.0,2.2,1.5,61.5,0.2,15.4,,15.7,,2008,1,0
6330,14011,LMG08-01,653.0,70.0,2.0,2008-01-28 10:17:00,200.400,199.986,40.011,-67.51106,-70.58963,,735.8,2.3,106.0,0.1,23.9,,24.0,,2008,1,0
